,address,city,latitude,longitude,name,postal_code,review_count,stars,state
9896,861 Yorkmills Road,North York,43.7542187,-79.3514066,Pizza By The Slice,M3B 1Y2,10,3.5,ON
9917,2060 Ardmore Blvd,Pittsburgh,40.4204559623,-79.8513937632,Drew's Family Restaurant,15221,83,4.0,PA
9923,636 N Main St,Akron,41.1023757,-81.5112302,Emidio & Sons Italian Restaurant,44310,20,3.0,OH
9933,4512 Liberty Ave,Pittsburgh,40.4627234,-79.9515106,Pizza Italia,15224,62,4.0,PA
9938,550 Rue Jarry W,Montréal,45.5315699,-73.6353923,Restaurant Elatos Souvlaki,H3N 1E9,14,4.5,QC
9947,1700 King Road,King City,43.9343602,-79.5076532,The Kings’ Plate,L7B 0L1,21,2.5,ON
9963,6301 Silver Dart Drive,Mississauga,43.6797996694,-79.6119214967,Boccone Pronto,L5P 1B2,26,1.5,ON
9986,"Luckys Lounge, 7345 S Jones Blvd",Las Vegas,36.0555312,-115.225315,The Maple Tree Cafe,89139,9,2.0,NV
10026,440 16 Avenue NE,Calgary,51.0672682158,-114.0537945723,Juliet's Castle Sports Lounge,T2E 1K2,15,2.5,AB
10047,"3960 Grand Park Drive, Building C",Mississauga,43.5806084,-79.6476882,Pizza Pizza,L5B 4M6,10,2.0,ON
10128,"3107 S Gilbert Rd, Ste 111",Gilbert,33.2932515,-111.788994,Little Caesars Pizza,85295,18,3.0,AZ
10150,4731 William Flynn Hwy,Gibsonia,40.5945573,-79.9482655,Pasquale's Pizzeria,15044,5,4.0,PA
10189,6935 Blue Diamond Rd,Las Vegas,36.0213215,-115.2443571,Naked City Pizza Express,89178,79,3.5,NV
10199,"4900 West Craig Road, Suite 4",Las Vegas,36.2390814,-115.2094336,Papa Murphy's,89130,24,3.0,NV
10214,"2000 E Rio Salado Pkwy,, Suite 1026",Tempe,33.432309,-111.904907,MOD Pizza,85281,78,5.0,AZ
10244,5028 Rue Sherbrooke O,Montréal,45.4766352,-73.6056252,Copoli,H4A 1S7,5,3.5,QC
10302,961 W Main St,Mesa,33.4147164,-111.8520907,Robby Bobbys Pizza,85210,17,3.0,AZ
10303,3380 Kennedy Road,Scarborough,43.818136,-79.3050725,Pizza Pizza,M1V 3S8,3,3.5,ON
10377,400 N Dobys Bridge Rd,Fort Mill,35.0066813,-80.9310988,Toppers Pizza,29715,28,2.0,SC
10381,231 E Main St,Carnegie,40.4088392,-80.0849234,Porto Fino Pizzaria & Gyro,15106,13,1.5,PA
10450,3964 E Sky Harbor Blvd,Phoenix,33.4371656697,-112.0019148623,Humble Pie,85034,113,2.5,AZ
10471,550 Danforth Avenue,Toronto,43.6785541,-79.3475845,Pizzeria Libretto Danforth,M4K 1P7,287,4.0,ON
10540,"25365 Cedar Rd, Legacy Village",Lyndhurst,41.503361,-81.501605,California Pizza Kitchen at Legacy Village,44124,79,3.5,OH
10627,4028 Penn Ave,Pittsburgh,40.4652007,-79.9568209,Fazio's Pizza,15224,64,4.0,PA
10679,"1370 E Flamingo Rd, Ste F",Las Vegas,36.1154564,-115.1338935,Palermo's Pizza,89119,145,3.0,NV
10680,777 S College Ave,Tempe,33.4226738,-111.9347073,My Pie Pizza,85281,60,4.5,AZ
10794,178 Dupont Street,Toronto,43.675568,-79.4036442,Martino's Pizza & Asian Fusion Kitchen,M5R 2E6,31,4.0,ON
10797,180 Rimrock Road,North York,43.7579004,-79.4659499,Boston Pizza,M3J 3A6,29,2.5,ON
10807,27349 Chagrin Blvd,Woodmere,41.4633325,-81.4855357,DeGaetano's Village Square Pizza,44122,35,3.5,OH
10816,297 Wellington Street,Aurora,43.9960154,-79.4841855,Pizza Bouna,L4G 6K9,4,4.0,ON
10865,1000 Cloverleaf Plz,Kannapolis,35.4514663905,-80.6060115248,Cicis,28083,8,3.5,NC
10915,100-5255 Richmond Road SW,Calgary,51.0173083198,-114.1623957464,Boston Pizza,T3E 7C4,12,3.5,AB
10972,635 6 Avenue SW,Calgary,51.0475594,-114.0756671,The Garden Kitchen & Bar,T2P 2Y5,11,3.0,AB
11040,1405 E 9th St,Cleveland,41.5031539,-81.6889746,Captain Tony's Pizza & Pasta,44114,21,3.0,OH
11054,"3711 S Valley View Blvd, Ste H",Las Vegas,36.122364,-115.1908149,Little Italy Pizza,89103,132,3.5,NV
11060,"180 W Streetsboro St, Ste 7",Hudson,41.2385371,-81.4496172,Blasiole's Pizza,44236,4,4.0,OH
11132,716 Scarlett Road,Toronto,43.695468,-79.520634,Parma Pizza,M9P 1W5,18,4.5,ON
11152,"4235 S Fort Apache Rd, Ste 160",Las Vegas,36.1122018,-115.2980657,Biaggio's Pizzeria,89147,695,4.5,NV
11280,607 E McMurray Rd,Canonsburg,40.279002,-80.083523,Lorenzo Italian Pizza,15317,18,3.0,PA
11364,674 Danforth Avenue,Toronto,43.6792065081,-79.3443701,Hunter's on Danforth,M4J 1L1,8,3.5,ON
11365,214 W Roosevelt St,Phoenix,33.4588497,-112.0771341,Centurion,85003,212,4.0,AZ
11376,4747 E Elliot Rd,Phoenix,33.348162,-111.9819,Naked Pizza,85044,24,3.0,AZ
11448,1970 Village Center Cir,Las Vegas,36.1916690719,-115.3068856471,Domino's Pizza,89134,20,3.5,NV
11456,3008 William Flynn Hwy,Allison Park,40.5469305,-79.9607342,Casey's Family Restaurant,15101,18,3.5,PA
11459,"540 Rue d'Avaugour, Suite 1700",Boucherville,45.588257,-73.428926,L'Unico,J4B,4,4.5,QC
11472,5803 W Glendale Ave,Glendale,33.5383958,-112.1839753,La Piazza al Forno,85301,513,4.0,AZ
11527,5150 N 7th St,Phoenix,33.5124076744,-112.0653533936,Pizza Heaven Bistro,85014,464,4.0,AZ
11569,414 W University Dr,Tempe,33.4221752,-111.9454023,Fired Pie,85281,58,4.0,AZ
11571,"202 E University Ave, Ste C",Urbana,40.11771,-88.2059038,Po' Boys Restaurant,61801,64,4.0,IL
11588,14769 Pearl Rd,Strongsville,41.3070331,-81.8334473,Sorella's Pizza,44136,31,4.5,OH
11618,101 W Ohara St,Mc Donald,40.3681082798,-80.2347812003,Pizza Capri,15057,4,3.0,PA
11683,3031 Graham Rd,Stow,41.1674505,-81.4050329,Pony Express Pizza,44224,13,3.5,OH
11689,4478 Pearl Rd,Cleveland,41.43398,-81.7114062,Nunzio's Pizzeria,44109,27,2.5,OH
11748,2990 St Rose Pkwy,Henderson,36.0053203941,-115.1182444499,A Slice of Chicago At the Inn Zone,89052,39,3.0,NV
11817,3239 Yonge Street,Toronto,43.7288719,-79.4028419,Trio Ristorante and Pizzeria,M4N 2T5,35,3.5,ON
11836,540 Promenade du Centropolis,Laval,45.5612243,-73.746321,No 900,H7T 3C2,7,2.5,QC
11847,555 E Cuyahoga Falls Ave,Akron,41.1138566,-81.4990526,Dontino's Italian Restaurant,44310,56,3.5,OH
11916,1308 Bloor Street W,Toronto,43.6585058,-79.4425128,Chito's Pizza,M6H 1N9,49,4.0,ON
11953,13202 Shaker Sq,Cleveland,41.4831608,-81.5898056,Captain Tony's Pizza,44120,24,3.5,OH
11962,15531 Yonge St,Aurora,44.0067614,-79.4687848,Topper's Pizza,L4G 1P3,5,3.5,ON
11987,,Scottsdale,33.4986286,-111.9224398,Dough Mama Pizza,85251,9,4.0,AZ
12045,11 Disera Drive,Thornhill,43.8107738622,-79.4536817031,King David Pizza,L4J,11,3.5,ON
12072,3770 Las Vegas Blvd S,Las Vegas,36.1050207,-115.1735947,800 Degrees,89109,465,3.5,NV
12106,"14318 RiverGate View, Ste 500",Charlotte,35.098988,-80.988965,MOD Pizza,28273,125,4.5,NC
12116,37 Sheppard Avenue E,Toronto,43.761612,-79.4092208,Dazzling Cafe,M2N 7K1,79,3.0,ON
12146,"960 W University Dr, Ste 105",Tempe,33.422728,-111.951494,Mister G's Pizzeria,85281,19,3.5,AZ
12165,129 E Fremont St,Las Vegas,36.1703149,-115.1448997,Grotto Ristorante,89101,500,4.0,NV
12187,828 Huron Rd E,Cleveland,41.49851,-81.6858929,Alesci's Downtown,44115,6,4.0,OH
12194,"3470 East Bart St, Ste 119",Gilbert,33.3209524564,-111.7166524637,Sonoran Smiles,85295,8,2.5,AZ
12199,504 Jarvis Street,Toronto,43.6672279,-79.3789748,Osteria Dei Ganzi,M4Y 2H6,58,3.0,ON
12209,13619 Detroit Rd,Lakewood,41.4851166,-81.7871912,Sartinis Pizza,44107,4,3.0,OH
12280,7045 N 35th Ave,Phoenix,33.5401686,-112.1338888,Domino's Pizza,85051,14,3.0,AZ
12301,14845 Yonge Street,Aurora,43.9899026,-79.4644997,Pizza Nova,L4G 6H8,3,4.5,ON
12564,16700 Bayview Avenue,Newmarket,44.04025,-79.4527654,Bob's Original Pizza & Wings,L3X 1W1,3,4.5,ON
12585,7701 Pineville Matthws Rd,Charlotte,35.086145,-80.849974,Chuck E. Cheese's,28226,19,3.0,NC
12678,505 E Green St,Champaign,40.1099251,-88.2314617,Azzip Pizza,61820,49,4.5,IL
12714,16640 N Reems Rd,Surprise,33.6369088586,-112.3946631667,Tailgaters,85374,109,3.0,AZ
12718,4847 E Greenway Rd,Scottsdale,33.6249506,-111.9759423,Hungry Howie's Pizza,85254,22,3.0,AZ
12754,109 E Chestermere Drive,Chestermere,51.0518282,-113.8164079,Dockside Bar & Grill,T1X 1A1,13,3.0,AB
12765,18555 N 59th Ave,Glendale,33.6524937,-112.185543,Rosati's,85308,23,2.0,AZ
12794,2555 Wigwam Pkwy,Henderson,36.0333259146,-115.0988701014,Avanti Pizza,89074,62,4.0,NV
12798,"8301 Magnolia Estates Dr., Ste C12",Cornelius,35.4761288,-80.8899692,Papa Murphy's,28031,4,5.0,NC
12801,"6606 E Mckellips Rd, Ste 104",Mesa,33.4523351,-111.6883735,IL Forno Italian Restaurant,85215,151,3.5,AZ
12810,"11125 S Eastern Ave, Ste 100",Henderson,35.9900621,-115.1010458,Salon Nouveau,89052,76,2.5,NV
12815,1439 Boulevard René-Lévesque O,Montréal,45.4947648,-73.574378,Domino's Pizza,H3G 1T7,4,3.0,QC
12832,"9151 W Peoria Ave, Ste 101",Peoria,33.5805437923,-112.2557231592,Pizza Hut,85345,11,1.5,AZ
12859,300 Dundas Street E,Whitby,43.8808301,-78.9390547,Double Topping,L1N 2J1,5,4.0,ON
13024,"7365 W Sahara Ave, Ste A",Las Vegas,36.1430478,-115.2535213,Sofia's Pizza,89117,85,2.5,NV
13045,30 W Main St,Belleville,42.8594587,-89.5350567,Corner Cafe,53508,7,2.5,WI
13062,"12605 N Saguaro Blvd, Ste 4",Fountain Hills,33.6004896,-111.7162381,Rosati's of Fountain Hills,85268,41,3.0,AZ
13071,88 Harbord Street,Toronto,43.6631673,-79.4029775,Piano Piano,M5S 1G5,154,3.5,ON
13121,2950 N. 32nd St Street,Phoenix,33.482016652,-112.0132941711,Little Caesars Pizza,85012,9,2.5,AZ
13123,4260 Fulton Rd,Cleveland,41.4406625,-81.7238373,Pizza Joe's & Deli,44144,8,4.0,OH
13176,"3400 S Jones Blvd, Ste 12",Las Vegas,36.1273969,-115.2240685,Q Bistro,89146,516,4.5,NV
13242,14319 Madison Ave,Lakewood,41.47696,-81.79425,Harlow's,44107,62,4.5,OH
13268,1056 Queen Street E,Toronto,43.6618962,-79.3374374,Queen City Pizza,M4M 1K5,10,4.5,ON
13300,14300 Pearl Rd,Strongsville,41.3109346,-81.8357024,Domino's Pizza,44136,9,2.0,OH
13331,"7090 South Rainbow Blvd, Suite 110",Las Vegas,36.059716,-115.242234,PizzaRev,89118,459,4.0,NV
13354,775 Freeport Rd,Cheswick,40.541278,-79.818972,Timeout Pizza Pub & Grub,15024,5,2.0,PA
13400,"3950 S Las Vegas Boulevard, Mandalay Bay",Las Vegas,36.0885101352,-115.1754992181,Bonanno's New York Pizzeria,89119,11,2.5,NV
13448,8020 Bathurst Street,Vaughan,43.816113,-79.4530377,Amalfi Coast Ristorante,L4J 0B8,24,4.0,ON
13515,13983 Ridge Rd,North Royalton,41.3139504327,-81.7344828791,Zeppe's Pizzeria,44133,13,2.5,OH
13562,721 Mall Ring Cir,Henderson,36.069818,-115.044513,Sauce Italian Bistro & Bar,89014,268,3.5,NV
13598,1981 Pecos Rd,Gilbert,33.3107142143,-111.7719693482,Papa Murphy's,85295,5,4.0,AZ
13623,19772 W 130th St,Strongsville,41.2774946,-81.7857953,Giovannis Pizzeria,44133,3,4.5,OH
13635,14084 State Rd,North Royalton,41.31329,-81.72497,Augies Pizza & Ribs,44133,18,3.5,OH
13653,1201 Britannia Road W,Mississauga,43.603448,-79.7070768,San Francesco Foods,L5V 1N2,19,4.0,ON
13676,"5003 University Ave, Ste 170",Madison,43.0754635216,-89.4666998853,Glass Nickel Pizza,53705,88,4.0,WI
13718,2015 Winston Park Drive,Oakville,43.5102016,-79.6666559,Scaddabush Oakville,L6H 6P5,40,3.5,ON
13842,903 E Bell Rd,Phoenix,33.6398856,-112.0608952,Pieology Pizzeria,85022,80,4.0,AZ
13923,4637 Boulevard du Souvenir,Laval,45.5398504,-73.7681028,Atomic Restaurant,H7W 1C5,8,3.5,QC
13979,884 Danforth Avenue,Toronto,43.6800529,-79.3398363,Red Dice,M4J 1L7,3,3.0,ON
14018,360 Queen Street East,Toronto,43.6559734,-79.3639722,Magic Oven,M5A 1T2,28,3.0,ON
14090,2011 Waverly Ave,Swissvale,40.4219149,-79.8863458,Vocelli Pizza,15218,13,2.5,PA
14251,410 S Rampart Blvd,Las Vegas,36.1684421,-115.2869756,Radio City Pizzeria,89145,58,3.5,NV
14258,1000 Ghent Rd,Akron,41.1517107,-81.6343109,Trattoria Vaccaro,44333,91,4.0,OH
14438,935 Beaver Grade Rd,Coraopolis,40.511301,-80.2129471,Vocelli Pizza,15108,6,2.5,PA
14454,2452 Sheppard Avenue E,Toronto,43.7757729,-79.3254929,Chuck E. Cheese's,M2J 4W6,3,2.5,ON
14501,"10855 N 116th St, Ste 140",Scottsdale,33.5847617,-111.8301693,Rosati's Pizza,85259,58,3.5,AZ
14552,1124 Park Manor Blvd,Pittsburgh,40.4529576476,-80.1642039482,Police Station Pizza,15205,31,3.5,PA
14602,2511 17 Avenue SW,Calgary,51.0376596,-114.1185012,The Village Flatbread,T3E 7V3,16,4.5,AB
14775,"10060 W Sahara Ave, Sahara Center",Las Vegas,36.145956,-115.312655,Blaze Fast-Fire'd Pizza,89117,128,4.0,NV
14821,502 Eglinton Avenue W,Toronto,43.7037926,-79.4132906,Ferraro 502,M5N 1A5,44,3.5,ON
14825,"70 W Warner Rd, Ste 104",Chandler,33.335889,-111.843105,Tom Ryan's Lounge,85225,36,3.5,AZ
14861,250 Mount Lebanon Blvd,Pittsburgh,40.3679633,-80.0370263,Carbonara's Restaurant,15234,58,3.5,PA
15025,2580 W Chandler Blvd,Chandler,33.306832773,-111.8854297157,NYPD Pizza,85224,235,3.5,AZ
15064,329 Castle Shannon Blvd,Pittsburgh,40.3761038,-80.0366645,Mt. Lebanon Pub & Pizza,15234,3,3.5,PA
15067,555 11 Avenue SW,Calgary,51.0422965,-114.0732242,Canadian Pizza Unlimited,T2R 1P6,8,3.0,AB
15140,1207 1 Street SW,Calgary,51.0412058,-114.0660499201,Parm,T2R 0V3,10,4.5,AB
15149,11534 Clifton Blvd,Cleveland,41.487438,-81.767195,Papa Nick's Pizza & Pasta,44102,42,3.5,OH
15225,333 Lonsdale Rd,Toronto,43.6884698,-79.4130949,Pizza Banfi,M5P 1R3,25,4.0,ON
15232,"1375 N Litchfield Rd, Ste 101",Goodyear,33.4621113,-112.3564374,Rosati's Pizza,85395,5,3.5,AZ
15238,2511 17th Avenue SW,Calgary,51.0376596,-114.1185012,Bros Dough,T3E 7V3,5,3.0,AB
15245,605 Thompson Run Rd,Pittsburgh,40.539227,-79.9909002,Adrian's Pizza,15237,20,3.5,PA
15253,3237 Boulevard des Sources,Dollard-des-Ormeaux,45.4831197532,-73.7939362813,Del Friscos,H9B,33,4.0,QC
15271,1687 Washington Rd,Mount Lebanon,40.3518929,-80.050278,Vocelli Pizza,15228,9,2.0,PA
15364,1160 Washington Ave,Carnegie,40.3974544,-80.0852973,Little Caesars Pizza,15106,5,4.0,PA
15392,"10740 W Lower Buckeye Rd, Ste 108",Avondale,33.421963,-112.2910862,Hungry Howie's Pizza,85323,9,1.5,AZ
15449,17565 Yonge St,Newmarket,44.0562897,-79.4796557,Best Western Voyageur Place Hotel,L3Y 5H6,3,4.5,ON
15453,"3560 Rutherford Rd, Unit 60",Vaughan,43.828219,-79.5499509,Taste of Naples Pizzeria,L4H 2J3,32,5.0,ON
15462,1320 Rue de l'Église,De l'Eglise,45.5132734,-73.6758868,Pizza Hut,H4L 2G7,5,1.5,QC
15598,6649 Rue de Marseille,Montréal,45.581714,-73.5392823107,Vincent Sous-Marins,H1N 1M1,9,3.5,QC
15612,2876 Dundas Street W,Toronto,43.6654413783,-79.4652382136,Indie Ale House,M6P 1Y9,235,4.0,ON
15651,5341 N 7th Ave,Phoenix,33.5162232,-112.0823528,Two Hippies Dropped Out of College and Opened a Pizzeria,85013,38,3.0,AZ
15663,"8257 E Guadalupe Rd., Ste 101",Mesa,33.3638067151,-111.6556962579,Papa Murphy's,85212,5,3.0,AZ
15759,8133 Ardrey Kell Rd,Charlotte,35.0391005,-80.7943885,Anzi Pizzeria,28277,28,3.0,NC
15761,"542 W Baseline, Ste #105",Mesa,33.3792078,-111.8426523,Streets of New York,85210,84,3.0,AZ
15762,3925 N. Martin L King Blvd. #101,North Las Vegas,36.230724,-115.162672,Pizza Hut,89032,41,2.0,NV
15787,419 Rue Saint-Jacques,Saint-Jean-sur-Richelieu,45.306197,-73.266892,Mikes,J3B 2M1,3,3.0,QC
15800,118 Public Sq,Lagrange,41.2375116295,-82.1195411682,LaGrange Village Pizza,44050,11,4.0,OH
15851,"6630 W Cactus Rd, Ste B108",Glendale,33.5969511,-112.2008183,Lucky's Pizza,85304,104,4.5,AZ
15892,121 E Main St,Sun Prairie,43.1831167271,-89.2127708168,Salvatore's Tomato Pies,53590,98,4.5,WI
15906,4350 Colwick Rd,Charlotte,35.177355,-80.798605,Domino's,28211,7,3.0,NC
15953,13105 S Tryon St,Charlotte,35.1010597,-80.9906039,The Randazzos' Grid Iron,28278,93,3.0,NC
15985,6287 Pearl Rd,Cleveland,41.389054,-81.7622506,Marco's Pizza,44130,6,3.0,OH
16049,7814 Fairview Rd,Charlotte,35.1465729,-80.80895,Brixx Wood Fired Pizza,28226,86,3.0,NC
16064,1331 E Northern Ave,Phoenix,33.5528379673,-112.0535259189,Stumpy's Pizza & Subs,85020,266,4.5,AZ
16134,"6415 S Fort Apache Rd, Ste 110",Las Vegas,36.0709692414,-115.2984465659,Pizza Hut,89148,40,2.0,NV
16233,21984 Lorain Rd,Fairview Park,41.4420035406,-81.8638411341,Sauced Wood Fired Pizza,44126,51,4.5,OH
16238,3790 Las Vegas Blvd S,Las Vegas,36.1023786,-115.1745465,Greenberg's Deli,89136,333,4.0,NV
16312,1555 O'Connor Drive,Toronto,43.71493,-79.3051,La Famiglia,M4B 2V5,42,4.0,ON
16330,93 Front Street E,Toronto,43.6490516,-79.3717741,St Lawrence Pizza & Ice Cream,M5E 1C3,14,4.5,ON
16434,3886 Bloor St W,Etobicoke,43.640627,-79.54215,Milano's Pizza,M9B 1L3,39,4.0,ON
16509,1725 Bloor Street W,Toronto,43.6546232,-79.4593817,Pizza Pizza,M6P 1B2,4,1.5,ON
16526,6065 Creditview Road,Mississauga,43.5988243,-79.7118024,Pizza Pizza,L5V 2A8,6,2.5,ON
16533,50 E Green St,Champaign,40.1105507,-88.2399953,Vinny's By The Slice & More,61820,64,3.5,IL
16580,"220 S Depeyster, Unit 103",Kent,41.151996,-81.356751,PIZZAFIRE,44240,20,4.0,OH
16633,"1221 Canyon Meadows Drive SE, Suite 38",Calgary,50.9306574,-114.0301357,Filos Restaurant,T2J 6G2,18,3.0,AB
16636,1210 Yonge Street,Toronto,43.6817544732,-79.3917413056,Yeahyeahs pizza,M4T 1W1,17,3.0,ON
16670,700-8338 18th Street SE,Calgary,50.9784488,-114.0150795,Boston Pizza,T2C 4E4,3,3.0,AB
16695,185 Baldwin Street,Toronto,43.6545896,-79.4009673,Mare Pizzeria,M5T 1M1,38,4.0,ON
16798,1041 Freeport Rd,Pittsburgh,40.4881863769,-79.8854406388,la Cappella,15238,43,3.0,PA
16822,"6605 S Las Vegas Blvd, Ste 145",Las Vegas,36.0687779,-115.1768402,Sugar Factory,89119,306,3.5,NV
16880,1313 33rd Street SW,Calgary,51.0410254,-114.1364277,Boston Pizza,T3C 1P2,5,2.5,AB
16949,15040 N Nothsight Blvd,Scottsdale,33.6219047065,-111.8975352064,Corleone's,85260,152,3.5,AZ
16986,9124 E Apache Trl,Mesa,33.416708,-111.634091,Papa Kelsey's Pizza & Subs,85207,90,4.0,AZ
16992,6308 Bowness Road NW,Calgary,51.0852903,-114.1781343,The Place Steakhouse,T3B 0E4,10,4.0,AB
17001,3800 Boulevard Saint-Jean,Dollard-des-Ormeaux,45.4741523333,-73.8368584184,Enoteca Monza,H9G 1X1,29,3.5,QC
17012,148 Oakland Ave,Pittsburgh,40.4416351719,-79.9572138885,Pie Express,15213,24,4.0,PA
17015,E - 44 Gerrard Street West,Toronto,43.658897,-79.383798,Panago Pizza,M5G 2K2,25,4.0,ON
17023,3570 Las Vegas Blvd S,Las Vegas,36.1161559,-115.1750576,Cypress Street Marketplace,89101,84,3.0,NV
17065,"950 E Baseline Rd, Ste 101",Tempe,33.378956,-111.925552,Barro's Pizza,85283,92,4.0,AZ
17074,409 W Gorham St,Madison,43.0735188,-89.3928866,Domino's Pizza,53703,21,2.5,WI
17082,9853 Johnnycake Ridge Rd,Mentor,41.6734778,-81.2827338,Beach Club Grill,44060,39,3.5,OH
17083,258 S Highland Ave,Pittsburgh,40.4572561,-79.9253542,Pizza Perfectta,15206,111,4.0,PA
17098,1365 Boulevard Curé-Labelle,Laval,45.547896,-73.755388,Saverio,H7V 2V9,3,1.5,QC
17144,808 Britannia Road W,Mississauga,43.6100337,-79.6969952,Pizza Ten,L5V 0A6,13,2.5,ON
17151,232 Wellington Street W,Toronto,43.6452767607,-79.3897039038,Jz's Pizza,M5V 3W1,71,4.0,ON
17168,"5350 W Bell Rd, Ste 136",Glendale,33.6393909,-112.1738684,Marco's Pizza,85308,51,3.5,AZ
17198,"1725 E Warm Springs Rd, Ste 9",Las Vegas,36.0573008729,-115.1283009279,Pizza My Dear,89119,231,4.0,NV
17214,325 Mt Lebanon Blvd,Pittsburgh,40.3694951,-80.0350698,Italian Village Pizza,15234,8,2.0,PA
17223,8490 S Power Rd,Gilbert,33.265227224,-111.6872692108,Rosati's Pizza,85297,53,2.5,AZ
17248,21290 Center Ridge Rd,Rocky River,41.4610007,-81.856121,Rocky River Brewing Company,44116,208,3.5,OH
17267,414 W Gilman St,Madison,43.0745706,-89.3940617,Mezze,53703,16,4.0,WI
17311,10 E Chester St,Champaign,40.1168569,-88.2430189,Pizzeria Antica,61820,119,4.0,IL
17334,111 Richmond Street W,Toronto,43.6503522,-79.3837951,The Good Son Pizza,M5H 3K6,5,4.5,ON
17336,"350 N Nellis Blvd, Ste 100",Las Vegas,36.1662570079,-115.0608354112,Chuck E Cheeses,89110,22,2.5,NV
17369,710 Burnhamthorpe Road E,Mississauga,43.6079011,-79.6176517,Pizza Pizza,L4Y 2X3,6,2.5,ON
17396,4629 Rue Notre-Dame O,Montréal,45.473375,-73.58829,Adamo,H4C 1S5,50,4.0,QC
17423,1360 W. Cheyenne Ave,N. Las Vegas,36.2180235534,-115.1595860908,Little Caesars Pizza,89030,30,1.5,NV
17446,2500 University Drive NW,Calgary,51.0782682528,-114.1317539707,The Last Defense Lounge,T2N 1N4,11,3.0,AB
17466,1840 Warrensville Ctr Rd,Cleveland,41.50128,-81.5366,Penn Station East Coast Subs,44118,8,3.0,OH
17496,3429 22 Street SW,Calgary,51.0234696,-114.1144082,Ripe Tomato Pizza Bar,T2T 2A1,10,2.5,AB
17521,"9900 Poplar Tent Rd, Ste 170",Concord,35.419034,-80.742997,Johnny Brusco's New York Style Pizza,28027,57,3.0,NC
17555,1525 5th Ave,Pittsburgh,40.438725,-79.984349,Pizza Care,15219,53,3.5,PA
17572,711 Babbitt Rd,Euclid,41.6000526,-81.517728,Mama Catena Vino e’ Cucina,44123,55,4.5,OH
17580,2760 West Deer Springs Way,North Las Vegas,36.2842832,-115.1787004,Papa Murphy's,89084,13,3.0,NV
17582,740 S Decatur Blvd,Las Vegas,36.1636834,-115.207039,Noble Roman's Pizza,89107,3,2.5,NV
17610,315 N Craig St,Pittsburgh,40.452185,-79.9526484,Pizza Bellagio,15213,8,1.5,PA
17639,2539 W 10th St,Tremont,41.4772131,-81.6872061,Noce Gourmet Pizzeria,44113,8,3.5,OH
17655,7850 Mineral Point Rd,Madison,43.0609838524,-89.5187764987,Toppers Pizza,53717,19,3.0,WI
17727,475 Dumont Avenue,Dorval,45.4475471,-73.7509915,Da Mangione Pizza Pasta,H9S 5W2,12,4.0,QC
17736,"5030 W McDowell Rd, Ste 51",Phoenix,33.466386,-112.167899,Domino's Pizza,85035,11,2.0,AZ
17776,"5135 S Fort Apache, Ste #35",Las Vegas,36.0950052,-115.2981583,Streets of New York,89148,228,3.5,NV
17785,8891 W Flamingo Rd,Las Vegas,36.1145207048,-115.2854260408,NAB Nail Bar ,89147,130,3.0,NV
17798,"20020 North 59th Ave, Ste 105",Glendale,33.6671314,-112.1870865,Papa Murphy's,85308,18,4.0,AZ
17828,14290 State Rd,North Royalton,41.311528,-81.725577,My Pizzetta,44133,48,4.0,OH
17830,"8053 North Durango Dr, Ste 160",Las Vegas,36.3081073,-115.2791214,House of Liquor,89131,26,4.0,NV
17833,4970 S Fort Apache Rd,Las Vegas,36.0985196,-115.2966767,Cafe Verdi Rebel,89148,17,3.5,NV
17837,"5785 W Tropicana Ave, Ste 3",Las Vegas,36.0994967,-115.220404,Payless Pizza,89103,405,4.0,NV
17839,"15570 West Van Buren Street, Suite 104",Goodyear,33.4503917949,-112.3938827057,Papa Murphy's,85338,29,4.0,AZ
17909,"830 Rowntree Dairy Road, Unit 8",Woodbridge,43.7799557703,-79.5706223657,Aida's Pine Valley Bakery,L4L 5V2,14,4.5,ON
17916,4562 William Penn Hwy,Murrysville,40.426202,-79.671088,Rob's Pizza,15668,5,3.5,PA
17946,550 Yonge St,Toronto,43.6643947,-79.3846015,Pizzaiolo,M4Y 1Y8,17,3.5,ON
17955,"1690 W Sunset Rd, Ste 104",Henderson,36.0643468121,-115.0595177338,Nikki's Akropolis Pizza,89014,244,4.5,NV
17958,2910 Dufferin Street,Toronto,43.7086252,-79.4536759,Cinquelire,M6B 3S8,19,3.5,ON
17974,"4909 E Chandler Blvd, Ste 506",Phoenix,33.30394,-111.9782764923,Bell' Italia Pizzeria,85048,135,4.5,AZ
18020,137 Brevard Ct,Charlotte,35.225812,-80.846843,Zablong Peculiar Pizza,28202,208,4.5,NC
18023,444 Rue McGill,Montréal,45.5004548743,-73.5583250568,Pizzéria N° 900 Vieux-Montréal,H2Y 2G1,17,4.0,QC
18033,3799 Las Vegas Blvd S,Las Vegas,36.102543,-115.169884,Wolfgang Puck Bar & Grill Las Vegas,89109,1615,4.0,NV
18036,"8426 Farm Rd, Ste 110",Las Vegas,36.3013607105,-115.2821881441,Papa Murphy's,89131,27,3.0,NV
18112,231 W Thomas Rd,Phoenix,33.4799101,-112.0779712,Papa John's Pizza,85013,34,2.0,AZ
18133,3850 Las Vegas Blvd S,Las Vegas,36.098909,-115.175557,Schlotzsky's,89109,36,2.5,NV
18143,107 S Depeyster St,Kent,41.153443,-81.356145,EuroGyro,44240,45,3.0,OH
